resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,brightness,time,response,correctresponse,iscorrect,startcorrect,startduration
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,84,1,3,0.485,903,2,2,1,2,1584.7539999958826
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,85,1,120,0.53,754,1,1,1,95,67651.4720001287
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,86,1,77,0.58,769,1,1,1,62,44867.7200000966
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,87,1,66,0.515,555,1,1,1,53,39496.83100008406
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,88,1,109,0.62,496,1,1,1,86,62414.26600013801
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,89,1,110,0.38,443,2,2,1,87,62914.636000132305
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,90,1,12,0.42,489,2,2,1,11,7305.651000002399
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,91,1,4,0.47,824,2,2,1,3,2502.0990000048187
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,92,1,33,0.485,548,1,2,0,29,20649.35400003742
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,93,1,8,0.53,490,1,1,1,7,5254.134000002523
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,94,1,111,0.58,511,1,1,1,88,63364.96900013299
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,95,1,6,0.515,594,1,1,1,5,4169.999000005191
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,96,1,112,0.62,440,1,1,1,89,63882.01800013485
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,97,1,62,0.38,780,2,2,1,49,37095.055000070715
1055,1030,23,female,Not Set,study3ba,1,1,0,0,0,0,0,98,1,106,0.42,413,2,2,1,83,61013.230000127805
