resultid,subjectid,age,gender,source,experiment,block,blockorder,requiredaccuracy,maxduration,startgain,potentialgain,finishgain,trial,repeat,order,coherence,angle,time,response,correctresponse,iscorrect,startcorrect,startduration,effortbefore,effortafter
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,68,1,110,0.08,255,685,1,1,1,81,65101.78600005747,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,69,1,78,0.05,135,643,2,2,1,53,44451.95400006196,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,70,1,10,0.06,135,482,2,2,1,7,5070.7060000131605,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,71,1,40,0.07,135,430,2,2,1,24,20799.731000035536,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,72,1,95,0.08,135,545,1,2,0,70,55510.630000033416,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,73,1,88,0.05,225,574,1,1,1,63,50139.77800004068,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,74,1,57,0.06,225,581,1,1,1,38,31808.337000067695,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,75,1,87,0.07,225,742,1,1,1,62,49389.22300004924,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,76,1,80,0.08,255,474,1,1,1,55,45602.80500007502,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,77,1,99,0.05,135,827,2,2,1,73,58046.11800004204,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,78,1,43,0.06,135,609,1,2,0,27,22400.91500004928,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,79,1,113,0.07,135,443,2,2,1,84,67003.19200006197,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,80,1,49,0.08,135,740,2,2,1,32,26420.768000054522,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,81,1,98,0.05,225,706,1,1,1,72,57328.921000036644,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,82,1,116,0.06,225,437,1,1,1,87,68387.79200003773,,
1324,1013,23,female,Not Set,study3as,1,1,0,0,0,0,0,83,1,15,0.07,225,490,2,1,0,10,7439.364000005298,,
